,Predicciones,host_response_rate,price,host_acceptance_rate,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
282,-0.5580520688755266,57.0,424.0,20.0,19.41397,-99.17491,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0,0,272,17.0,1.0,0.0,4.88,4.88,4.76,4.71,4.82,4.94,4.94,1.0,0.0,1.0,0.0,0.19
283,17.99927995191155,95.4,1000.0,86.0,19.35156,-99.16508,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0,9,274,77.0,4.0,0.0,4.96,4.93,4.93,4.97,4.96,4.99,4.93,1.0,0.0,1.0,0.0,0.76
289,21.935683713896687,100.0,1100.0,100.0,19.38266,-99.15167,2.0,1.0,1.0,3.0,30.0,3.0,3.0,30.0,30.0,3.0,30.0,,28,58,88,363,23.0,1.0,0.0,4.78,5.0,4.95,5.0,4.91,4.95,5.0,2.0,1.0,1.0,0.0,0.23
292,19.71442730534793,100.0,454.0,92.1,19.39182,-99.19455,2.0,1.0,1.0,1.0,90.0,1.0,1.0,90.0,90.0,1.0,90.0,,30,60,90,365,0.0,0.0,0.0,4.78,5.0,4.95,5.0,4.91,4.95,5.0,1.0,0.0,1.0,0.0,0.23
294,19.71442730534793,100.0,4140.0,92.1,19.355573654174805,-99.16584014892578,3.0,1.0,1.0,1.0,365.0,2.0,2.0,27.0,27.0,2.0,27.0,,29,59,89,364,0.0,0.0,0.0,4.78,5.0,4.95,5.0,4.91,4.95,5.0,3.0,0.0,3.0,0.0,0.23
295,15.468734676349676,100.0,3071.0,77.0,19.34601,-99.16372,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,15,43,73,335,164.0,0.0,0.0,4.73,4.78,4.79,4.94,4.88,4.97,4.71,6.0,0.0,5.0,0.0,1.62
296,19.71442730534793,100.0,563.0,92.1,19.41717,-99.16081,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,3,3,3,214,111.0,0.0,0.0,4.95,4.95,4.85,4.99,4.97,4.98,4.95,1.0,0.0,1.0,0.0,1.14
297,7.877098849664053,100.0,690.0,50.0,19.38688,-99.14789,2.0,3.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,30,60,90,365,4.0,0.0,0.0,4.5,4.5,4.5,4.75,4.5,4.75,4.75,1.0,0.0,1.0,0.0,0.04
298,21.373340319327383,93.0,358.0,98.0,19.41066,-99.16193,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,19,49,49,19.7,38.0,2.0,4.62,4.74,4.55,4.94,4.91,4.91,4.71,2.0,0.0,2.0,0.0,3.84
305,21.935683713896687,95.4,998.0,100.0,19.421783447265625,-99.16834259033205,2.0,1.0,2.0,3.0,15.0,3.0,3.0,15.0,15.0,3.0,15.0,,30,60,90,365,0.0,0.0,0.0,4.62,4.74,4.55,4.94,4.91,4.91,4.71,1.0,0.0,1.0,0.0,3.84
307,21.935683713896687,99.0,399.0,100.0,19.41869,-99.17077,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,6,36,66,246,19.7,42.0,4.0,4.82,4.87,4.72,4.87,4.88,4.97,4.87,12.0,0.0,12.0,0.0,3.53
312,3.6595233903942628,100.0,350.0,35.0,19.40706,-99.17451,2.0,1.0,1.0,2.0,61.0,2.0,2.0,61.0,61.0,2.0,61.0,,0,0,23,183,12.0,5.0,0.0,4.92,4.92,4.67,5.0,5.0,5.0,4.92,1.0,0.0,1.0,0.0,0.12
314,19.71442730534793,100.0,476.0,92.1,19.41266,-99.17761,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,8,16,24,252,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.03
315,21.935683713896687,100.0,817.0,100.0,19.430999,-99.151703,2.0,1.0,1.0,5.0,30.0,5.0,5.0,1125.0,1125.0,5.0,1125.0,,27,57,87,87,8.0,1.0,0.0,5.0,5.0,5.0,5.0,4.75,4.75,5.0,2.0,1.0,1.0,0.0,0.08
316,4.503038482248222,95.0,300.0,38.0,19.29362,-99.16224,1.0,2.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,28,58,333,33.0,4.0,0.0,4.63,4.66,4.59,4.81,4.91,4.84,4.78,4.0,0.0,4.0,0.0,0.32
318,4.503038482248222,95.0,4798.0,38.0,19.42964,-99.20166,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,,27,57,87,87,105.0,0.0,0.0,4.9,4.96,4.96,4.97,4.97,5.0,4.93,1.0,0.0,1.0,0.0,1.13
322,21.935683713896687,95.0,1250.0,100.0,19.29164,-99.16195,2.0,1.0,1.0,5.0,15.0,5.0,5.0,1125.0,1125.0,5.0,1125.0,,0,0,0,0,0.0,0.0,0.0,4.9,4.96,4.96,4.97,4.97,5.0,4.93,2.0,0.0,2.0,0.0,1.13
325,13.781704492641762,100.0,750.0,71.0,19.35098,-99.18427,2.0,1.0,1.0,3.0,28.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,30,60,90,365,1.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,0.0,3.0,0.0,0.02
326,19.71442730534793,95.4,700.0,92.1,19.40707,-99.17086,1.0,1.0,1.0,1.0,32.0,1.0,1.0,32.0,32.0,1.0,32.0,,30,60,90,365,18.0,0.0,0.0,4.83,4.83,4.89,4.89,4.83,4.83,4.78,1.0,0.0,1.0,0.0,0.18
327,13.781704492641762,100.0,750.0,71.0,19.35285,-99.18361,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,16.0,3.0,0.0,4.44,4.44,4.44,4.63,4.69,4.63,4.44,3.0,0.0,3.0,0.0,0.22
328,13.781704492641762,100.0,750.0,71.0,19.3534,-99.18188,1.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,30,60,90,365,3.0,1.0,0.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,3.0,0.0,3.0,0.0,0.05
329,21.935683713896687,99.0,341.0,100.0,19.41909,-99.17242,2.0,1.0,1.0,1.0,60.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,18,41,69,344,19.7,55.0,3.0,4.77,4.8,4.66,4.86,4.84,4.96,4.8,12.0,0.0,12.0,0.0,3.69
330,21.935683713896687,100.0,630.0,100.0,19.42117,-99.16809,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,2,2,2,90,27.0,17.0,1.0,4.88,4.8,4.64,4.96,4.96,5.0,4.76,1.0,0.0,1.0,0.0,0.26
337,19.96748183290412,100.0,373.0,93.0,19.35059,-99.1978,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,39.0,18.0,0.0,5.0,4.9,4.95,4.97,4.92,4.95,4.95,3.0,0.0,3.0,0.0,0.41
338,19.71442730534793,100.0,1200.0,92.1,19.35445,-99.15053,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,14,44,319,82.0,0.0,0.0,4.9,4.94,4.98,4.99,4.99,4.94,4.91,1.0,0.0,1.0,0.0,0.82
344,21.373340319327383,100.0,299.0,98.0,19.42471,-99.15656,1.0,1.0,1.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,,0,0,21,112,10.0,0.0,0.0,4.5,4.7,4.5,4.9,4.8,5.0,4.6,21.0,0.0,21.0,0.0,0.41
350,15.468734676349676,100.0,285.0,77.0,19.39691,-99.17704,2.0,1.0,2.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,,23,53,83,358,53.0,7.0,0.0,4.92,4.96,4.79,5.0,4.96,4.96,4.94,2.0,0.0,2.0,0.0,0.55
353,18.84279504376551,83.0,480.0,89.0,19.43025,-99.17326,1.0,1.0,1.0,2.0,180.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,28,58,88,363,65.0,9.0,0.0,4.63,4.69,4.57,4.85,4.85,4.87,4.67,1.0,0.0,1.0,0.0,0.65
356,21.935683713896687,100.0,620.0,100.0,19.35291,-99.16764,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,10,28,58,324,191.0,28.0,1.0,4.93,4.95,4.95,4.99,4.98,5.0,4.95,2.0,0.0,2.0,0.0,2.15
359,21.935683713896687,100.0,1829.0,100.0,19.36394,-99.2194,6.0,3.0,1.2,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,11.0,0.0,0.0,4.73,5.0,4.82,4.73,4.91,4.55,4.73,2.0,1.0,1.0,0.0,0.13
362,21.935683713896687,100.0,545.0,100.0,19.35457,-99.2,2.0,1.0,2.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,28,58,88,363,14.0,0.0,0.0,4.93,5.0,5.0,5.0,5.0,4.85,4.77,2.0,0.0,2.0,0.0,0.17
370,12.65701770350315,80.0,400.0,67.0,19.34141,-99.13625,2.0,1.0,1.0,5.0,1124.0,5.0,5.0,1124.0,1124.0,5.0,1124.0,,28,29,29,301,2.0,0.0,0.0,4.5,5.0,5.0,4.0,4.5,4.5,5.0,3.0,0.0,3.0,0.0,0.02
373,5.908896968671485,100.0,375.0,43.0,19.39387,-99.15242,1.0,1.0,1.0,2.0,5.0,2.0,2.0,5.0,5.0,2.0,5.0,,29,59,88,88,12.0,3.0,0.0,4.73,5.0,4.91,5.0,5.0,4.91,5.0,1.0,0.0,1.0,0.0,0.13
374,5.908896968671485,100.0,908.0,43.0,19.35777,-99.2,1.0,1.0,1.0,1.0,10.0,1.0,1.0,10.0,10.0,1.0,10.0,,28,58,88,363,0.0,0.0,0.0,4.73,5.0,4.91,5.0,5.0,4.91,5.0,1.0,0.0,1.0,0.0,0.13
375,19.405138438334813,70.0,800.0,91.0,19.41415,-99.18207,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,17,47,77,352,14.0,14.0,0.0,4.93,5.0,4.79,4.86,4.93,5.0,4.93,1.0,0.0,1.0,0.0,1.58
383,19.71442730534793,70.0,707.0,92.1,19.41325,-99.15733,1.0,1.0,2.0,7.0,1125.0,7.0,7.0,1125.0,1125.0,7.0,1125.0,,29,59,89,364,0.0,0.0,0.0,4.93,5.0,4.79,4.86,4.93,5.0,4.93,1.0,0.0,1.0,0.0,1.58
384,21.935683713896687,100.0,2600.0,100.0,19.41245,-99.17318,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,23,50,80,349,73.0,0.0,0.0,4.81,4.86,4.82,4.95,4.86,4.93,4.73,4.0,0.0,4.0,0.0,0.78
388,19.71442730534793,95.4,600.0,92.1,19.26939,-99.15149,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,0.0,0.0,0.0,4.81,4.86,4.82,4.95,4.86,4.93,4.73,1.0,0.0,1.0,0.0,0.78
389,19.71442730534793,95.4,363.0,92.1,19.44526,-99.16192,1.0,1.0,1.0,25.0,29.0,25.0,25.0,29.0,29.0,25.0,29.0,,29,59,89,364,0.0,0.0,0.0,4.81,4.86,4.82,4.95,4.86,4.93,4.73,1.0,0.0,1.0,0.0,0.78
393,18.280451649196202,100.0,395.0,87.0,19.42699,-99.1351,2.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,,20,47,75,343,19.7,47.0,5.0,4.69,4.76,4.86,4.88,4.84,4.91,4.75,1.0,0.0,1.0,0.0,4.0
394,12.65701770350315,100.0,354.0,67.0,19.40885,-99.17599,1.0,1.0,1.0,2.0,21.0,2.0,2.0,21.0,21.0,2.0,21.0,,0,15,45,282,16.0,0.0,0.0,4.81,4.94,5.0,5.0,5.0,5.0,4.88,1.0,0.0,1.0,0.0,0.16
395,7.877098849664053,50.0,485.0,50.0,19.43052,-99.16328,1.0,1.0,1.0,10.0,1125.0,10.0,10.0,1125.0,1125.0,10.0,1125.0,,28,58,88,363,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,0.0,1.0,0.0,0.04
398,17.99927995191155,83.0,1036.0,86.0,19.35473,-99.16258,2.0,1.0,1.0,2.0,365.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,13,36,64,331,71.0,2.0,0.0,4.97,4.94,4.97,4.99,5.0,5.0,4.93,5.0,0.0,5.0,0.0,0.72
400,19.405138438334813,100.0,353.0,91.0,19.39509,-99.17629,1.0,1.0,1.0,28.0,1125.0,28.0,28.0,1125.0,1125.0,28.0,1125.0,,0,0,0,85,13.0,1.0,0.0,5.0,5.0,4.69,5.0,4.92,5.0,4.92,8.0,0.0,8.0,0.0,0.14
401,21.935683713896687,50.0,800.0,100.0,19.36306,-99.16338,2.0,1.0,1.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,,4,6,34,309,2.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,1.0,1.0,0.0,0.03
402,20.810996924758076,100.0,418.0,96.0,19.4372,-99.15464,1.9,1.1,1.2,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,27,57,87,362,8.0,0.0,0.0,4.63,4.38,4.38,4.38,4.38,4.5,3.88,2.0,0.0,1.0,1.0,0.1
403,13.500532795357106,100.0,2926.0,70.0,19.29548,-99.19127,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,29,59,89,364,2.0,1.0,0.0,5.0,5.0,5.0,4.5,5.0,5.0,5.0,10.0,8.0,2.0,0.0,0.03
405,7.877098849664053,100.0,550.0,50.0,19.30177,-99.12838,2.0,1.0,2.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,14.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,4.93,5.0,1.0,0.0,1.0,0.0,0.18
409,7.877098849664053,100.0,600.0,50.0,19.36793,-99.2,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,1.0,0.0,0.0,4.8,4.8,4.8,4.9,4.9,4.9,4.7,1.0,0.0,1.0,0.0,0.02
411,21.935683713896687,100.0,1006.0,100.0,19.40755,-99.1864,5.0,2.0,3.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,3,13,31,220,34.0,0.0,0.0,4.76,4.88,4.88,4.88,4.88,4.74,4.71,6.0,4.0,2.0,0.0,0.34
412,21.373340319327383,100.0,392.0,98.0,19.40539,-99.17107,1.0,1.0,1.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,,0,0,0,87,0.0,0.0,0.0,4.76,4.88,4.88,4.88,4.88,4.74,4.71,21.0,0.0,21.0,0.0,0.34
417,19.71442730534793,100.0,290.0,92.1,19.28901,-99.14271,1.0,1.0,1.0,1.0,15.0,1.0,1.0,15.0,15.0,1.0,15.0,,27,57,87,362,67.0,0.0,0.0,4.97,4.97,4.96,4.97,4.97,4.86,4.95,2.0,0.0,2.0,0.0,0.68
419,12.65701770350315,100.0,650.0,67.0,19.33744,-99.20311,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,19,49,49,11.0,1.0,0.0,4.82,5.0,4.73,4.91,5.0,4.91,4.73,2.0,0.0,2.0,0.0,0.19
421,15.187562979065024,100.0,480.0,76.0,19.33778,-99.19683,1.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,27,57,87,362,21.0,2.0,0.0,5.0,5.0,4.95,4.95,5.0,5.0,4.9,2.0,0.0,2.0,0.0,0.22
422,15.187562979065024,100.0,337.0,76.0,19.40294,-99.18568,2.0,1.0,1.0,3.0,8.0,3.0,3.0,8.0,8.0,3.0,8.0,,0,0,16,106,22.0,0.0,0.0,4.86,4.81,4.62,4.95,4.86,4.67,4.86,1.0,0.0,1.0,0.0,0.22
427,21.935683713896687,100.0,272.0,100.0,19.39628,-99.15343,1.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,29,59,89,364,3.0,1.0,0.0,4.0,3.67,3.67,4.0,3.67,3.67,3.67,1.0,0.0,1.0,0.0,0.05
428,21.935683713896687,100.0,654.0,100.0,19.37021,-99.17824,1.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,30,60,75,350,19.0,4.0,1.0,4.78,4.89,4.83,4.94,4.89,5.0,4.72,3.0,1.0,2.0,0.0,0.23
429,21.935683713896687,100.0,908.0,100.0,19.4315,-99.20795,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,29,59,89,89,0.0,0.0,0.0,4.78,4.89,4.83,4.94,4.89,5.0,4.72,2.0,0.0,2.0,0.0,0.23
431,19.405138438334813,100.0,353.0,91.0,19.39482,-99.17747,1.0,1.0,1.0,28.0,1125.0,28.0,28.0,1125.0,1125.0,28.0,1125.0,,0,28,58,61,23.0,3.0,0.0,4.74,4.83,4.65,4.96,5.0,4.96,4.83,8.0,0.0,8.0,0.0,0.24
432,21.935683713896687,100.0,600.0,100.0,19.41532,-99.17737,1.0,1.0,1.0,8.0,1125.0,8.0,8.0,1125.0,1125.0,8.0,1125.0,,1,2,2,273,19.0,5.0,0.0,4.94,4.94,4.94,5.0,4.94,5.0,4.94,1.0,0.0,1.0,0.0,0.23
433,21.09216862204273,100.0,800.0,97.0,19.32618,-99.12908,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,1.0,0.0,0.0,5.0,4.8,3.0,4.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.01
440,16.312249768203635,100.0,400.0,80.0,19.35265,-99.16293,2.0,1.0,2.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0,0,272,24.0,1.0,0.0,4.91,4.96,5.0,5.0,5.0,4.96,4.91,3.0,2.0,1.0,0.0,0.24
446,19.71442730534793,100.0,1463.0,92.1,19.40662,-99.17301,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,0.0,0.0,0.0,4.91,4.96,5.0,5.0,5.0,4.96,4.91,1.0,0.0,1.0,0.0,0.24
448,21.935683713896687,100.0,973.0,100.0,19.42876,-99.13445,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,24,50,77,339,19.7,34.0,1.0,4.91,4.91,4.94,4.87,4.89,4.94,4.9,7.0,3.0,4.0,0.0,3.34
449,21.373340319327383,100.0,672.0,98.0,19.41344,-99.17465,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,4,34,64,339,19.7,27.0,0.0,4.8,4.91,4.79,4.91,4.87,4.97,4.8,1.0,0.0,1.0,0.0,2.68
450,19.71442730534793,95.4,353.0,92.1,19.41156,-99.15786,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,23,53,83,83,31.0,0.0,0.0,4.68,4.94,4.52,4.9,4.93,4.93,4.8,1.0,0.0,1.0,0.0,0.34
452,19.71442730534793,95.4,420.0,92.1,19.35744,-99.15411,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,28,58,88,363,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.04
460,21.935683713896687,95.4,508.0,100.0,19.29647,-99.14472,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0,0,0,3.0,0.0,0.0,3.67,4.33,4.33,5.0,5.0,3.67,4.0,2.0,0.0,2.0,0.0,0.03
464,21.935683713896687,100.0,209.0,100.0,19.4269,-99.15899,1.0,1.0,1.0,8.0,90.0,8.0,8.0,90.0,90.0,8.0,90.0,,12,42,72,347,2.0,0.0,0.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.02
465,12.65701770350315,80.0,400.0,67.0,19.34007,-99.13551,2.0,1.0,1.0,5.0,1125.0,5.0,5.0,1125.0,1125.0,5.0,1125.0,,0,0,16,291,8.0,0.0,0.0,4.63,4.63,4.13,5.0,5.0,4.88,4.75,3.0,0.0,3.0,0.0,0.11
466,12.65701770350315,80.0,500.0,67.0,19.38448,-99.16472,1.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,30,60,90,365,5.0,1.0,0.0,3.6,3.8,3.4,4.2,4.0,4.4,4.2,1.0,0.0,1.0,0.0,0.06
467,12.65701770350315,80.0,350.0,67.0,19.34055,-99.13604,1.0,1.0,1.0,7.0,1124.0,7.0,7.0,1124.0,1124.0,7.0,1124.0,,28,58,88,363,8.0,1.0,0.0,4.0,4.38,4.25,4.25,4.25,4.38,4.13,3.0,0.0,3.0,0.0,0.11
469,20.529825227473424,100.0,511.0,95.0,19.413349,-99.170555,1.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,20,47,77,162,112.0,22.0,1.0,4.96,4.94,4.94,4.99,4.99,4.98,4.96,1.0,0.0,1.0,0.0,1.79
470,21.935683713896687,100.0,408.0,100.0,19.41559,-99.17794,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,7,23,53,328,36.0,13.0,2.0,4.76,4.85,4.82,4.94,4.88,5.0,4.85,1.0,0.0,1.0,0.0,0.38
474,21.935683713896687,100.0,645.0,100.0,19.40666,-99.17067,2.0,1.0,1.0,2.0,100.0,2.0,2.0,100.0,100.0,2.0,100.0,,14,25,31,302,73.0,14.0,2.0,4.9,4.93,4.9,4.93,4.97,4.97,4.95,4.0,1.0,3.0,0.0,0.76
477,21.935683713896687,100.0,538.0,100.0,19.39306,-99.17025,2.0,1.0,1.0,2.0,6.0,2.0,2.0,6.0,6.0,2.0,6.0,,29,59,89,89,27.0,0.0,0.0,4.85,4.89,4.85,4.96,4.96,4.91,4.87,1.0,0.0,1.0,0.0,0.34
479,21.935683713896687,100.0,570.0,100.0,19.40703,-99.16888,2.0,1.0,1.0,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,,13,37,67,342,33.0,10.0,1.0,4.94,4.97,4.94,4.97,4.97,5.0,4.91,4.0,1.0,3.0,0.0,0.34
484,20.810996924758076,100.0,520.0,96.0,19.40107,-99.17287,1.0,1.0,1.0,2.0,14.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,28,58,148,36.0,5.0,1.0,4.86,4.94,4.92,4.97,4.89,4.94,4.86,3.0,0.0,3.0,0.0,0.38
487,21.935683713896687,100.0,840.0,100.0,19.41357,-99.15749,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,2,31,34,255,104.0,8.0,3.0,4.88,4.92,4.98,4.9,4.88,4.97,4.81,1.0,0.0,1.0,0.0,1.11
488,19.405138438334813,100.0,199.0,91.0,19.43994,-99.15244,1.0,1.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,,11,41,71,161,19.0,2.0,1.0,4.89,4.84,4.84,4.95,5.0,4.79,4.89,2.0,0.0,2.0,0.0,0.24
489,17.99927995191155,100.0,2206.0,86.0,19.40936,-99.17693,2.0,1.0,1.0,1.0,365.0,1.0,2.0,365.0,365.0,1.1,365.0,,18,47,77,291,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,3.0,2.0,0.0,0.02
490,20.810996924758076,100.0,620.0,96.0,19.401718,-99.171829,2.0,1.0,2.0,2.0,14.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,24,54,84,173,36.0,16.0,0.0,4.92,4.94,5.0,4.86,4.97,4.94,4.92,3.0,0.0,3.0,0.0,0.38
496,12.65701770350315,100.0,700.0,67.0,19.4142,-99.18352,3.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,9.0,2.0,0.0,4.78,4.67,4.78,4.89,5.0,5.0,5.0,4.0,0.0,4.0,0.0,0.1
498,12.65701770350315,100.0,1000.0,67.0,19.38991,-99.2232,1.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0,0,0,12.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.92,5.0,1.0,0.0,1.0,0.0,0.13
500,21.935683713896687,100.0,1302.0,100.0,19.41257,-99.17481,2.0,1.0,1.0,2.0,90.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,1,14,30,299,150.0,20.0,1.0,4.98,4.99,5.0,5.0,5.0,5.0,4.95,3.0,0.0,3.0,0.0,1.63
502,3.0971799958249573,100.0,215.0,33.0,19.34152,-99.17035,1.0,1.0,1.0,5.0,120.0,5.0,5.0,120.0,120.0,5.0,120.0,,0,13,24,299,10.0,0.0,0.0,5.0,5.0,5.0,4.9,4.9,5.0,5.0,5.0,0.0,5.0,0.0,0.11
504,3.0971799958249573,100.0,230.0,33.0,19.34148,-99.17208,1.0,1.0,1.0,8.0,250.0,8.0,8.0,250.0,250.0,8.0,250.0,,0,0,0,272,14.0,0.0,0.0,4.93,5.0,4.93,4.86,5.0,5.0,4.92,5.0,0.0,5.0,0.0,0.15
506,15.468734676349676,100.0,3527.0,77.0,19.34523,-99.16169,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,17,47,77,343,93.0,0.0,0.0,4.85,4.85,4.87,4.89,4.82,4.97,4.83,6.0,0.0,5.0,0.0,1.0
507,21.935683713896687,100.0,517.0,100.0,19.42222,-99.15864,1.0,1.0,1.0,2.0,36.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,23,53,83,280,167.0,23.0,0.0,4.75,4.87,4.74,4.91,4.9,4.96,4.76,11.0,1.0,10.0,0.0,1.88
508,7.877098849664053,100.0,900.0,50.0,19.38599,-99.25322,4.0,2.0,5.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,22,42,64,337,10.0,4.0,0.0,4.6,4.6,5.0,4.6,4.6,5.0,5.0,1.0,0.0,1.0,0.0,0.11
509,19.71442730534793,100.0,600.0,92.1,19.4404,-99.16442,1.0,1.0,1.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,,28,58,88,363,0.0,0.0,0.0,4.6,4.6,5.0,4.6,4.6,5.0,5.0,1.0,0.0,1.0,0.0,0.11
